DatasetID,PathID,PathString,path_fidelity,avg_time_us
2,121,n1->n11->n21->n31->n41->n42->n52->n62->n72->n82->n83->n84->n74->n64->n65->n66->n67->n57->n47->n37->n27->n28->n18->n19->n20->n10,0.615139,1596.697697
2,105,n1->n2->n3->n4->n14->n24->n25->n26->n36->n46->n56->n55->n65->n75->n76->n77->n67->n68->n58->n59->n49->n39->n38->n28->n29->n19->n9->n10,0.593763,1636.604947
2,118,n1->n2->n3->n13->n23->n22->n32->n42->n52->n51->n61->n71->n72->n62->n63->n64->n54->n44->n34->n24->n14->n4->n5->n6->n7->n8->n9->n10,0.634239,1675.644715
2,120,n1->n2->n3->n4->n14->n24->n23->n22->n32->n42->n52->n62->n72->n73->n63->n53->n43->n44->n34->n35->n36->n37->n38->n28->n29->n30->n20->n10,0.602622,1557.309669
2,104,n1->n11->n21->n31->n41->n51->n61->n62->n63->n64->n65->n55->n56->n66->n76->n77->n78->n79->n69->n70->n60->n50->n40->n30->n20->n10,0.615134,1494.999248
2,126,n1->n2->n3->n4->n14->n24->n34->n44->n45->n46->n56->n66->n76->n77->n78->n68->n58->n48->n49->n39->n40->n30->n20->n10,0.638049,1430.880030
2,123,n1->n2->n3->n13->n14->n15->n16->n26->n36->n46->n56->n55->n65->n66->n76->n77->n87->n88->n78->n79->n69->n59->n49->n39->n29->n30->n20->n10,0.631526,1615.914992
2,122,n1->n2->n3->n4->n14->n24->n34->n44->n43->n53->n63->n64->n74->n75->n76->n77->n67->n68->n58->n48->n49->n39->n29->n19->n9->n10,0.612202,1506.089279
2,127,n1->n11->n21->n22->n32->n42->n52->n62->n63->n73->n83->n84->n85->n95->n96->n86->n87->n88->n78->n68->n67->n57->n47->n37->n27->n17->n7->n8->n9->n10,0.579318,1899.342161
2,124,n1->n11->n12->n13->n14->n15->n25->n35->n45->n55->n65->n75->n85->n86->n76->n66->n67->n57->n47->n37->n27->n17->n18->n19->n20->n10,0.630086,1439.528551
2,130,n1->n2->n3->n13->n14->n15->n25->n35->n45->n55->n56->n57->n67->n68->n78->n79->n80->n70->n60->n50->n40->n39->n29->n19->n9->n10,0.604876,1848.518104
2,112,n1->n2->n12->n22->n32->n42->n43->n44->n54->n64->n65->n75->n76->n77->n87->n97->n98->n88->n78->n79->n69->n70->n60->n59->n49->n39->n29->n19->n9->n10,0.599288,2018.980356
2,132,n1->n11->n12->n13->n23->n33->n34->n44->n45->n46->n47->n57->n67->n68->n69->n79->n80->n70->n60->n59->n58->n48->n38->n28->n29->n19->n20->n10,0.575034,1670.951634
2,114,n1->n2->n3->n13->n23->n33->n34->n35->n45->n46->n47->n57->n67->n68->n69->n70->n60->n59->n58->n48->n38->n37->n36->n26->n16->n17->n18->n19->n20->n10,0.563979,1653.900710
2,131,n1->n11->n12->n13->n14->n24->n34->n44->n43->n53->n63->n73->n83->n84->n94->n95->n96->n97->n98->n99->n89->n90->n80->n70->n69->n59->n49->n39->n29->n30->n20->n10,0.587261,1812.370993
2,133,n1->n11->n21->n22->n32->n33->n43->n44->n54->n55->n65->n75->n76->n77->n78->n88->n98->n99->n100->n90->n80->n70->n60->n50->n40->n30->n20->n10,0.595747,1856.972704
2,113,n1->n2->n12->n22->n23->n24->n25->n26->n36->n46->n56->n66->n76->n86->n87->n88->n89->n79->n80->n70->n69->n59->n58->n57->n47->n37->n27->n28->n18->n19->n9->n10,0.601321,1831.559658
2,137,n1->n11->n12->n13->n23->n33->n32->n42->n52->n51->n61->n71->n81->n82->n72->n73->n74->n64->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.607694,1808.430434
2,125,n1->n2->n3->n13->n23->n22->n32->n42->n52->n51->n61->n71->n81->n82->n92->n93->n94->n95->n96->n86->n87->n77->n67->n66->n56->n55->n54->n44->n34->n24->n14->n4->n5->n6->n7->n8->n9->n10,0.574258,2099.802167
2,140,n1->n2->n3->n13->n23->n24->n25->n35->n45->n55->n65->n64->n74->n75->n85->n95->n96->n97->n87->n88->n78->n68->n69->n70->n60->n50->n40->n30->n20->n10,0.592368,1829.232208
2,129,n1->n2->n12->n22->n23->n24->n25->n26->n36->n46->n56->n66->n76->n86->n96->n97->n98->n88->n89->n79->n69->n68->n58->n48->n47->n37->n27->n28->n18->n19->n9->n10,0.580358,1732.101311
2,128,n1->n2->n12->n22->n23->n24->n25->n35->n45->n55->n65->n66->n67->n77->n78->n79->n69->n70->n60->n50->n49->n48->n38->n28->n18->n8->n9->n10,0.592511,1590.652673
2,119,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n56->n55->n54->n64->n63->n73->n74->n75->n85->n86->n87->n77->n67->n57->n47->n37->n27->n17->n18->n19->n20->n10,0.582574,1763.031685
2,144,n1->n11->n12->n13->n23->n33->n34->n35->n45->n55->n56->n66->n76->n77->n67->n57->n47->n37->n27->n28->n18->n8->n9->n10,0.618419,1443.200938
2,136,n1->n2->n12->n22->n23->n24->n34->n44->n54->n64->n63->n73->n72->n82->n83->n84->n74->n75->n65->n66->n56->n57->n58->n48->n38->n28->n18->n8->n9->n10,0.576021,1679.217991
2,145,n1->n11->n21->n22->n32->n33->n34->n44->n54->n64->n65->n75->n76->n86->n87->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10,0.614596,1590.775597
2,138,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n74->n73->n83->n84->n94->n95->n96->n97->n87->n88->n78->n79->n69->n59->n60->n50->n40->n30->n20->n10,0.593419,1835.925934
2,135,n1->n2->n12->n22->n21->n31->n32->n33->n34->n35->n45->n44->n43->n53->n63->n62->n72->n71->n81->n82->n83->n73->n74->n75->n65->n55->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.552291,1950.175125
2,146,n1->n2->n12->n13->n14->n15->n25->n35->n45->n55->n56->n66->n76->n86->n96->n97->n87->n88->n78->n77->n67->n57->n47->n46->n36->n26->n16->n6->n7->n8->n9->n10,0.602451,1872.763547
2,139,n1->n2->n3->n13->n23->n33->n43->n42->n41->n51->n61->n71->n81->n91->n92->n82->n83->n73->n74->n64->n65->n55->n45->n35->n36->n37->n38->n28->n18->n8->n9->n10,0.572539,1832.655485
2,148,n1->n11->n12->n13->n23->n33->n34->n35->n36->n46->n47->n57->n67->n77->n87->n88->n89->n79->n78->n68->n58->n48->n38->n37->n27->n17->n18->n19->n20->n10,0.569622,1475.455800
2,142,n1->n2->n12->n13->n23->n24->n25->n35->n45->n55->n54->n64->n74->n75->n76->n66->n56->n46->n47->n37->n27->n28->n18->n8->n9->n10,0.630828,1611.683934
2,152,n1->n2->n12->n22->n23->n33->n34->n35->n36->n46->n56->n66->n76->n86->n87->n88->n89->n90->n80->n79->n69->n68->n58->n48->n38->n28->n29->n19->n9->n10,0.580144,1646.608432
2,150,n1->n11->n21->n22->n32->n33->n43->n44->n54->n55->n65->n75->n76->n77->n87->n97->n98->n99->n100->n90->n80->n79->n69->n59->n49->n39->n29->n30->n20->n10,0.614114,1812.960714
2,147,n1->n2->n12->n22->n23->n24->n25->n35->n45->n55->n65->n66->n76->n77->n87->n88->n78->n68->n58->n48->n38->n28->n29->n19->n9->n10,0.606124,1568.443820
2,151,n1->n2->n3->n13->n14->n15->n25->n35->n45->n55->n65->n75->n76->n77->n78->n79->n89->n90->n80->n70->n60->n50->n40->n30->n20->n10,0.635429,1792.559113
2,154,n1->n2->n12->n22->n32->n33->n34->n44->n43->n53->n63->n62->n61->n71->n81->n91->n92->n93->n94->n95->n96->n86->n87->n77->n78->n68->n69->n59->n60->n50->n40->n30->n20->n10,0.578619,1957.444934
2,149,n1->n11->n12->n13->n23->n33->n34->n44->n45->n46->n56->n66->n67->n77->n78->n88->n89->n79->n80->n70->n60->n59->n58->n48->n47->n37->n27->n28->n18->n8->n9->n10,0.590114,1815.943065
2,153,n1->n11->n21->n22->n23->n24->n25->n26->n27->n28->n38->n48->n47->n57->n56->n66->n65->n64->n63->n73->n72->n82->n81->n91->n92->n93->n83->n84->n85->n75->n76->n77->n67->n68->n58->n59->n49->n39->n29->n19->n9->n10,0.553929,2158.456128
2,158,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n74->n73->n83->n93->n94->n95->n85->n86->n87->n88->n89->n79->n80->n70->n60->n50->n40->n30->n29->n19->n9->n10,0.599841,2064.718892
2,134,n1->n11->n12->n13->n23->n33->n43->n42->n52->n62->n72->n71->n81->n91->n92->n93->n83->n84->n85->n86->n76->n66->n67->n57->n47->n37->n27->n28->n18->n8->n9->n10,0.613326,1830.764383
2,161,n1->n2->n12->n22->n32->n42->n43->n53->n63->n64->n65->n75->n85->n86->n96->n97->n98->n88->n78->n68->n58->n48->n38->n28->n29->n30->n20->n10,0.581469,1456.693462
2,143,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n65->n75->n85->n95->n96->n97->n98->n88->n89->n79->n69->n59->n49->n39->n29->n28->n18->n8->n9->n10,0.630149,1738.044990
2,157,n1->n2->n3->n4->n5->n15->n25->n35->n45->n55->n65->n64->n74->n73->n83->n84->n85->n75->n76->n77->n78->n68->n69->n70->n60->n50->n40->n30->n20->n10,0.600596,1861.671982
2,163,n1->n2->n3->n4->n5->n15->n25->n35->n45->n55->n65->n75->n76->n86->n87->n97->n98->n88->n78->n68->n58->n48->n38->n39->n29->n30->n20->n10,0.593612,1538.152030
2,160,n1->n2->n12->n22->n32->n42->n52->n53->n54->n64->n63->n62->n61->n71->n81->n82->n92->n93->n94->n84->n74->n75->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.586679,2008.117337
2,164,n1->n11->n12->n13->n23->n33->n43->n44->n45->n55->n65->n75->n85->n86->n96->n97->n98->n99->n89->n90->n80->n70->n69->n59->n49->n39->n29->n19->n20->n10,0.587388,1695.675793
2,141,n1->n2->n3->n4->n14->n24->n25->n26->n36->n46->n56->n55->n65->n64->n74->n84->n94->n95->n96->n86->n76->n77->n67->n68->n58->n59->n49->n39->n29->n30->n20->n10,0.615187,1768.066034
2,155,n1->n11->n12->n13->n14->n24->n34->n44->n54->n53->n63->n73->n83->n82->n92->n93->n94->n95->n85->n86->n87->n88->n89->n79->n69->n59->n49->n39->n29->n19->n9->n10,0.582293,1786.983753
2,166,n1->n11->n21->n31->n41->n51->n52->n53->n63->n73->n74->n84->n85->n86->n87->n97->n98->n99->n89->n79->n80->n70->n60->n50->n49->n48->n38->n28->n18->n8->n9->n10,0.569729,1885.464467
2,165,n1->n11->n21->n31->n41->n42->n43->n53->n63->n64->n65->n75->n76->n77->n87->n88->n98->n99->n100->n90->n80->n70->n60->n50->n49->n39->n38->n28->n18->n19->n20->n10,0.571934,1884.630393
2,159,n1->n2->n3->n13->n14->n24->n34->n44->n54->n55->n65->n75->n74->n84->n85->n86->n76->n66->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.627388,1342.245715
3,1,n1->n2->n3->n4->n5->n6->n7->n8->n9->n10,0.786866,729.730666
2,156,n1->n11->n21->n31->n32->n33->n34->n35->n25->n26->n36->n46->n45->n44->n43->n53->n63->n62->n72->n82->n92->n93->n83->n84->n74->n75->n65->n66->n56->n57->n47->n37->n27->n17->n18->n19->n20->n10,0.542321,2004.924817
3,3,n1->n2->n3->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.774778,723.658572
2,162,n1->n2->n12->n22->n23->n33->n43->n42->n41->n51->n61->n62->n72->n73->n74->n84->n94->n95->n85->n75->n76->n66->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.602283,1679.092792
3,4,n1->n2->n12->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.756848,735.445513
3,2,n1->n11->n12->n2->n3->n4->n5->n6->n7->n8->n9->n10,0.764729,806.066398
2,174,n1->n11->n21->n22->n23->n24->n25->n35->n45->n55->n65->n64->n74->n84->n83->n93->n94->n95->n85->n86->n76->n66->n56->n57->n47->n37->n27->n28->n18->n8->n9->n10,0.595719,1800.511524
3,6,n1->n2->n3->n13->n23->n24->n25->n15->n5->n6->n7->n8->n9->n10,0.701524,907.015278
3,8,n1->n2->n3->n4->n14->n24->n25->n26->n16->n6->n7->n8->n9->n10,0.755066,832.438162
2,178,n1->n11->n21->n31->n41->n51->n61->n71->n81->n82->n83->n84->n85->n95->n96->n97->n98->n88->n87->n77->n67->n57->n47->n46->n36->n26->n27->n17->n18->n19->n9->n10,0.556049,1824.222954
2,180,n1->n2->n3->n13->n14->n24->n34->n44->n45->n46->n56->n66->n76->n86->n87->n88->n89->n99->n100->n90->n80->n70->n69->n59->n49->n39->n29->n19->n9->n10,0.590514,1854.801935
2,173,n1->n11->n21->n31->n41->n51->n52->n62->n72->n82->n92->n93->n83->n73->n74->n64->n54->n55->n45->n35->n36->n37->n38->n28->n29->n30->n20->n10,0.580984,1603.861026
2,172,n1->n11->n21->n31->n32->n42->n52->n62->n72->n82->n81->n91->n92->n93->n94->n84->n74->n75->n65->n55->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.572154,1675.947073
3,7,n1->n11->n21->n22->n12->n13->n14->n4->n5->n15->n16->n17->n18->n19->n20->n10,0.714883,731.513128
3,10,n1->n2->n3->n4->n5->n15->n25->n26->n27->n28->n29->n19->n9->n10,0.721771,920.407735
2,176,n1->n11->n21->n22->n23->n33->n34->n35->n45->n55->n65->n75->n85->n95->n96->n86->n76->n66->n56->n46->n36->n37->n38->n28->n29->n19->n9->n10,0.619969,1468.409604
3,9,n1->n11->n21->n22->n12->n13->n14->n15->n5->n6->n16->n17->n18->n19->n20->n10,0.712634,744.935189
2,167,n1->n11->n21->n22->n32->n42->n52->n62->n72->n73->n74->n75->n76->n77->n87->n97->n98->n99->n89->n88->n78->n68->n67->n57->n56->n55->n45->n35->n36->n37->n38->n39->n40->n30->n20->n10,0.547881,2220.108411
3,14,n1->n2->n3->n4->n5->n15->n25->n26->n27->n17->n7->n8->n9->n10,0.698901,951.276491
3,13,n1->n11->n21->n22->n12->n13->n14->n15->n16->n17->n7->n8->n18->n19->n20->n10,0.690823,870.336172
2,171,n1->n2->n12->n22->n23->n33->n34->n44->n54->n64->n74->n75->n85->n86->n96->n97->n98->n99->n100->n90->n89->n79->n78->n68->n67->n57->n56->n55->n45->n35->n25->n15->n16->n17->n7->n8->n9->n10,0.542288,2309.625276
3,16,n1->n2->n3->n4->n14->n24->n25->n26->n27->n28->n18->n8->n9->n10,0.744617,866.396592
3,11,n1->n11->n21->n22->n12->n13->n14->n15->n16->n6->n7->n17->n18->n19->n20->n10,0.706378,793.011534
3,15,n1->n11->n21->n22->n12->n13->n14->n15->n16->n17->n18->n8->n9->n19->n20->n10,0.698261,1015.087175
3,5,n1->n11->n21->n22->n12->n13->n3->n4->n14->n15->n16->n17->n18->n19->n20->n10,0.717326,779.592283
3,19,n1->n2->n3->n13->n23->n24->n25->n26->n27->n28->n29->n30->n20->n10,0.746763,784.828382
3,22,n1->n2->n12->n13->n23->n33->n34->n35->n36->n26->n27->n28->n29->n19->n9->n10,0.704986,1014.955702
3,23,n1->n2->n12->n22->n23->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.728439,955.611018
3,17,n1->n11->n21->n31->n32->n33->n34->n35->n36->n37->n38->n39->n29->n30->n20->n19->n9->n10,0.703051,1065.496324
3,12,n1->n2->n3->n4->n5->n6->n16->n17->n27->n28->n29->n19->n9->n10,0.745717,934.566073
2,170,n1->n2->n3->n4->n5->n6->n16->n26->n36->n46->n56->n66->n67->n77->n78->n88->n89->n99->n100->n90->n80->n79->n69->n68->n58->n48->n38->n28->n18->n19->n9->n10,0.571311,1676.059568
3,24,n1->n2->n3->n13->n14->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.744019,950.420264
3,25,n1->n11->n12->n22->n23->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.719192,713.797403
3,21,n1->n2->n12->n11->n21->n31->n41->n42->n32->n22->n23->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.674356,1350.062631
3,26,n1->n2->n3->n4->n14->n15->n25->n26->n27->n28->n29->n19->n9->n10,0.736956,944.004524
3,27,n1->n11->n12->n22->n23->n24->n14->n15->n16->n17->n18->n19->n20->n10,0.731444,740.929479
2,168,n1->n11->n12->n13->n23->n33->n34->n35->n45->n55->n54->n64->n74->n84->n85->n86->n87->n88->n98->n99->n89->n79->n78->n77->n67->n57->n47->n37->n27->n17->n7->n8->n9->n10,0.572174,2129.323648
3,20,n1->n11->n12->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.761669,620.831785
3,28,n1->n2->n3->n4->n5->n15->n16->n26->n27->n28->n29->n19->n9->n10,0.739519,883.789723
2,177,n1->n11->n21->n31->n41->n51->n61->n62->n63->n73->n74->n84->n85->n95->n96->n97->n87->n77->n67->n66->n56->n46->n36->n37->n27->n17->n18->n8->n9->n10,0.583276,1710.667626
2,175,n1->n11->n21->n31->n32->n42->n52->n62->n63->n64->n74->n84->n94->n95->n85->n75->n65->n55->n45->n35->n25->n26->n27->n17->n7->n8->n9->n10,0.619749,1800.867413
2,179,n1->n2->n3->n4->n5->n6->n16->n26->n36->n46->n56->n66->n76->n86->n87->n88->n98->n99->n89->n79->n69->n68->n58->n48->n38->n28->n29->n19->n9->n10,0.573222,1709.790318
3,29,n1->n11->n12->n22->n23->n33->n34->n35->n25->n15->n16->n17->n18->n19->n20->n10,0.698454,770.779810
3,41,n1->n11->n21->n22->n23->n13->n3->n4->n5->n6->n7->n8->n9->n10,0.721619,923.101603
3,31,n1->n11->n12->n13->n14->n15->n16->n26->n36->n37->n38->n28->n18->n19->n20->n10,0.745841,740.331558
3,37,n1->n11->n21->n22->n32->n33->n43->n44->n45->n46->n36->n37->n38->n39->n29->n19->n20->n10,0.683273,1130.074869
3,40,n1->n11->n21->n31->n32->n22->n12->n13->n14->n15->n16->n17->n18->n19->n20->n10,0.715474,907.663503
3,35,n1->n11->n21->n22->n32->n33->n34->n35->n25->n15->n5->n6->n7->n8->n18->n28->n29->n30->n20->n10,0.682549,1122.178034
3,38,n1->n2->n12->n22->n23->n33->n43->n44->n45->n46->n47->n57->n58->n59->n49->n50->n40->n30->n20->n10,0.645684,1394.344218
3,32,n1->n2->n3->n4->n14->n24->n25->n26->n27->n17->n18->n28->n29->n19->n9->n10,0.723976,995.421317
2,169,n1->n11->n21->n22->n32->n42->n52->n62->n63->n64->n65->n66->n67->n77->n87->n97->n98->n99->n100->n90->n89->n88->n78->n68->n58->n57->n47->n37->n27->n28->n18->n8->n9->n10,0.571286,2011.239144
3,30,n1->n2->n3->n13->n23->n24->n25->n26->n16->n17->n7->n8->n9->n10,0.709531,921.211975
3,45,n1->n11->n21->n22->n32->n33->n34->n24->n25->n35->n36->n37->n38->n39->n29->n30->n20->n10,0.687391,1015.605357
3,18,n1->n2->n12->n13->n23->n24->n25->n35->n45->n46->n47->n48->n38->n28->n18->n19->n9->n10,0.692906,1121.485874
3,34,n1->n2->n3->n4->n14->n24->n34->n44->n54->n55->n56->n57->n47->n37->n27->n28->n29->n19->n18->n8->n9->n10,0.654717,1383.746503
3,33,n1->n11->n12->n13->n14->n15->n16->n17->n27->n37->n38->n39->n29->n30->n20->n10,0.703439,915.250555
3,44,n1->n2->n3->n13->n23->n33->n43->n53->n54->n55->n56->n57->n67->n68->n58->n48->n38->n28->n18->n8->n9->n10,0.619398,1304.855576
3,39,n1->n2->n3->n13->n23->n22->n21->n31->n41->n42->n43->n53->n54->n44->n34->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.630152,1399.379612
3,49,n1->n11->n21->n31->n32->n33->n43->n44->n45->n46->n36->n37->n27->n26->n16->n17->n18->n19->n20->n10,0.672276,1075.534876
3,42,n1->n2->n3->n13->n23->n22->n32->n42->n43->n53->n54->n55->n56->n46->n47->n37->n27->n17->n7->n8->n9->n10,0.635217,1397.909092
3,47,n1->n11->n21->n22->n32->n33->n34->n35->n25->n26->n36->n37->n38->n28->n18->n19->n20->n10,0.705647,937.804140
3,48,n1->n2->n3->n13->n14->n24->n34->n44->n45->n35->n25->n26->n27->n17->n7->n8->n9->n10,0.689469,1336.399819
3,43,n1->n11->n21->n22->n32->n33->n23->n24->n34->n35->n36->n37->n38->n39->n29->n30->n20->n10,0.677222,1055.289478
3,53,n1->n11->n21->n31->n32->n33->n43->n44->n45->n46->n36->n37->n38->n28->n29->n39->n40->n30->n20->n10,0.679194,1245.975507
3,51,n1->n11->n21->n31->n32->n33->n43->n44->n45->n46->n36->n37->n27->n28->n38->n39->n40->n30->n20->n10,0.663366,1262.474927
3,50,n1->n2->n3->n4->n5->n15->n25->n26->n36->n46->n47->n48->n38->n39->n29->n30->n20->n10,0.682971,969.210688
3,52,n1->n2->n12->n22->n23->n33->n34->n35->n45->n55->n65->n66->n67->n57->n58->n48->n38->n37->n27->n28->n18->n8->n9->n10,0.623311,1420.319145
3,55,n1->n2->n12->n22->n23->n33->n43->n44->n45->n46->n56->n57->n58->n48->n49->n50->n40->n30->n29->n19->n9->n10,0.647667,1564.787374
3,54,n1->n2->n3->n4->n14->n24->n34->n44->n54->n64->n65->n75->n76->n77->n78->n68->n69->n59->n49->n39->n38->n28->n29->n19->n9->n10,0.632586,1708.643947
3,61,n1->n11->n12->n22->n32->n42->n43->n33->n34->n35->n36->n26->n16->n17->n18->n19->n20->n10,0.673333,791.263854
3,46,n1->n2->n12->n13->n14->n24->n34->n35->n45->n46->n36->n26->n16->n6->n7->n8->n9->n10,0.706406,1172.109958
3,36,n1->n2->n3->n13->n23->n24->n25->n26->n27->n37->n47->n48->n49->n39->n40->n30->n20->n19->n9->n10,0.647756,1324.555010
3,57,n1->n11->n12->n13->n14->n15->n25->n35->n45->n55->n56->n66->n67->n68->n69->n59->n60->n50->n40->n30->n29->n19->n18->n8->n9->n10,0.617823,1632.514258
3,62,n1->n2->n3->n4->n14->n24->n34->n33->n43->n53->n63->n64->n65->n75->n76->n77->n67->n68->n58->n59->n49->n50->n40->n30->n20->n10,0.634657,1440.800413
3,66,n1->n2->n3->n4->n5->n15->n25->n35->n36->n46->n47->n48->n38->n28->n18->n8->n9->n10,0.699581,1066.762929
3,68,n1->n2->n3->n4->n5->n15->n25->n26->n36->n37->n27->n17->n7->n8->n9->n10,0.689642,1031.003812
3,56,n1->n2->n12->n22->n23->n33->n34->n44->n54->n55->n56->n57->n58->n48->n49->n39->n29->n19->n18->n8->n9->n10,0.615649,1449.605256
3,65,n1->n11->n12->n13->n14->n15->n16->n26->n36->n35->n34->n44->n45->n46->n56->n66->n67->n68->n58->n59->n60->n50->n40->n30->n20->n10,0.623883,1368.474428
3,60,n1->n2->n3->n13->n23->n33->n32->n42->n52->n53->n54->n44->n34->n24->n14->n4->n5->n6->n7->n8->n9->n10,0.645687,1446.953762
3,71,n1->n11->n21->n22->n23->n33->n43->n44->n45->n46->n36->n37->n47->n48->n38->n39->n29->n30->n20->n10,0.637338,1196.076617
3,59,n1->n11->n12->n13->n14->n15->n16->n26->n36->n35->n34->n33->n32->n31->n41->n51->n52->n62->n72->n73->n74->n64->n54->n55->n56->n46->n47->n37->n27->n17->n18->n19->n20->n10,0.585758,1739.912852
3,74,n1->n2->n12->n13->n14->n24->n34->n44->n54->n55->n56->n57->n58->n59->n49->n50->n40->n39->n29->n19->n18->n8->n9->n10,0.644124,1619.449109
3,79,n1->n11->n21->n31->n32->n42->n43->n44->n45->n46->n36->n37->n38->n39->n40->n30->n20->n10,0.691856,1214.892853
3,75,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n47->n57->n67->n68->n58->n59->n60->n50->n49->n39->n40->n30->n20->n10,0.609617,1448.606137
3,64,n1->n2->n3->n4->n14->n24->n25->n35->n34->n44->n43->n53->n63->n64->n65->n75->n76->n77->n78->n79->n69->n59->n49->n39->n29->n19->n9->n10,0.635529,1647.957165
3,72,n1->n2->n12->n22->n32->n42->n52->n53->n54->n55->n56->n57->n58->n48->n49->n39->n38->n28->n18->n8->n9->n10,0.636689,1510.169534
3,69,n1->n2->n12->n22->n23->n33->n34->n44->n54->n55->n56->n46->n36->n26->n27->n17->n18->n19->n9->n10,0.643386,1233.593243
3,81,n1->n2->n3->n13->n23->n24->n34->n44->n43->n53->n54->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.647612,1379.702576
3,67,n1->n11->n21->n22->n32->n33->n43->n44->n45->n35->n36->n37->n38->n39->n40->n30->n20->n10,0.672224,1214.550623
3,86,n1->n11->n21->n22->n32->n33->n43->n44->n45->n55->n56->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.646326,1072.083463
3,77,n1->n11->n12->n13->n14->n15->n25->n35->n34->n33->n43->n42->n41->n51->n52->n62->n63->n64->n65->n55->n45->n46->n47->n48->n49->n39->n29->n30->n20->n10,0.607951,1547.586164
3,84,n1->n11->n21->n22->n32->n33->n43->n44->n54->n64->n74->n84->n85->n86->n87->n88->n78->n79->n69->n70->n60->n50->n40->n30->n20->n10,0.608524,1577.255683
3,78,n1->n2->n12->n22->n21->n31->n41->n51->n61->n71->n72->n82->n83->n84->n74->n75->n65->n66->n56->n57->n58->n48->n38->n28->n29->n19->n9->n10,0.620763,1504.928589
3,80,n1->n11->n12->n13->n14->n15->n16->n26->n36->n46->n45->n44->n43->n42->n52->n62->n72->n73->n83->n84->n94->n95->n96->n97->n87->n77->n67->n57->n47->n37->n27->n28->n29->n30->n20->n10,0.552313,2150.668242
3,63,n1->n2->n12->n13->n23->n33->n43->n42->n52->n62->n63->n73->n74->n75->n85->n86->n76->n66->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.577624,1884.337135
3,82,n1->n11->n21->n31->n41->n51->n52->n53->n43->n44->n45->n46->n36->n26->n16->n17->n18->n19->n20->n10,0.670999,1031.362747
3,83,n1->n2->n3->n4->n14->n24->n34->n44->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.684516,1194.350888
3,70,n1->n2->n3->n4->n14->n24->n34->n44->n54->n55->n56->n46->n47->n48->n38->n37->n27->n17->n7->n8->n9->n10,0.641619,1208.449736
3,76,n1->n11->n21->n31->n41->n42->n52->n53->n54->n64->n74->n84->n85->n86->n87->n77->n78->n79->n69->n70->n60->n50->n40->n39->n38->n28->n18->n19->n20->n10,0.615813,1713.995256
3,58,n1->n2->n3->n13->n23->n24->n34->n44->n54->n53->n52->n42->n32->n31->n41->n51->n61->n62->n63->n64->n65->n55->n45->n35->n25->n15->n5->n6->n7->n8->n9->n10,0.579084,1869.716768
3,73,n1->n11->n12->n22->n32->n42->n52->n53->n63->n64->n65->n75->n76->n77->n78->n68->n69->n59->n49->n48->n38->n28->n29->n19->n20->n10,0.646911,1436.172790
3,90,n1->n11->n21->n31->n41->n51->n61->n62->n63->n73->n74->n84->n85->n75->n76->n66->n67->n57->n47->n48->n38->n39->n29->n19->n9->n10,0.601672,1596.931619
3,88,n1->n11->n21->n31->n41->n51->n61->n71->n72->n82->n83->n93->n94->n84->n85->n75->n76->n77->n67->n57->n56->n46->n36->n37->n38->n39->n29->n30->n20->n10,0.591971,1600.691117
3,91,n1->n11->n21->n31->n41->n51->n61->n62->n72->n73->n74->n75->n85->n86->n76->n66->n67->n68->n58->n59->n49->n48->n38->n37->n36->n26->n16->n17->n18->n19->n20->n10,0.599714,1565.882710
3,92,n1->n11->n21->n31->n41->n51->n52->n62->n72->n73->n83->n93->n94->n84->n85->n75->n76->n77->n78->n68->n58->n48->n47->n37->n36->n26->n27->n17->n18->n19->n20->n10,0.591914,1759.987966
3,96,n1->n2->n12->n22->n32->n42->n52->n51->n61->n62->n63->n53->n54->n44->n34->n24->n25->n26->n27->n28->n29->n19->n9->n10,0.628081,1498.495734
